291	18
193	122
374	80
333	194
329	418
7	260
133	318
225	71
305	221
218	141
103	243
257	336
399	367
157	463
279	182
500	166
469	13
171	345
48	282
233	81
184	47
78	391
285	301
393	36
359	268
155	487
358	464
262	471
317	130
302	2
454	368
20	392
130	67
290	68
316	320
397	347
17	15
358	430
241	140
122	166
373	486
55	54
177	108
153	68
258	54
340	477
37	43
187	18
481	355
495	220
464	338
60	407
256	35
129	262
51	404
158	313
61	279
131	244
10	277
119	202
258	285
133	312
96	288
352	448
303	260
240	87
336	305
451	411
25	166
470	461
278	264
148	369
328	76
314	124
3	66
74	459
249	122
478	151
306	269
36	17
166	346
468	35
433	32
34	349
201	117
28	497
88	235
170	156
273	171
411	326
47	59
447	39
414	49
59	454
422	429
329	211
31	132
40	44
456	210
219	69
320	393
458	305
445	28
99	454
327	379
268	161
500	12
195	249
229	447
131	36
439	117
379	234
265	229
268	102
85	396
87	276
42	442
304	217
236	226
318	49
253	177
220	380
132	62
133	473
476	161
282	357
95	129
255	239
96	142
402	55
154	454
430	332
375	179
418	428
465	428
339	101
330	259
483	410
411	331
286	378
56	181
164	440
216	242
165	236
155	114
171	221
351	50
187	224
482	115
319	358
357	488
18	387
1	390
477	105
427	399
111	385
126	480
232	176
242	34
208	381
297	353
360	248
172	105
266	157
482	335
112	368
392	126
432	171
14	264
153	312
82	245
260	461
302	113
282	367
218	37
93	423
179	247
299	15
103	227
305	195
488	341
228	109
361	380
454	151
233	295
368	18
85	311
424	29
466	234
409	238
339	272
225	228
193	500
5	273
104	143
423	274
258	77
170	224
68	284
178	151
196	361
257	253
7	50
287	137
91	315
44	112
96	330
388	162
222	492
207	364
498	65
130	364
180	127
306	287
484	285
492	342
394	422
176	481
56	447
454	240
329	81
422	383
160	8
99	349
173	114
169	260
145	202
249	362
263	43
10	485
325	336
246	65
175	150
421	136
201	404
292	278
86	246
291	215
11	256
496	468
183	163
408	326
362	309
389	500
49	290
489	366
313	332
281	138
10	173
79	239
406	477
214	241
267	405
277	395
315	131
275	6
179	221
8	168
181	284
333	73
233	425
89	352
250	191
220	450
412	259
244	200
246	354
305	469
225	87
7	294
184	213
134	27
150	69
355	249
478	492
279	365
492	113
183	316
163	488
496	236
51	55
482	52
265	40
127	146
20	5
263	373
159	382
459	71
79	68
439	153
476	369
146	244
272	4
328	296
29	32
66	487
481	449
415	406
217	377
347	127
290	266
305	109
491	264
421	220
456	28
393	79
443	310
299	435
383	310
55	47
393	28
470	306
81	400
99	197
291	196
466	259
254	386
255	76
148	192
208	303
140	317
299	10
450	124
495	324
446	116
273	96
108	453
158	447
172	382
91	51
323	125
314	64
196	393
86	428
405	356
63	251
153	466
240	286
484	194
19	387
173	448
322	212
395	481
248	296
319	46
277	59
140	89
110	330
477	433
74	319
101	429
306	309
32	346
154	178
327	194
317	117
474	420
483	317
103	165
338	448
491	344
220	320
26	436
443	395
137	71
136	41
28	500
227	269
307	194
199	493
335	199
202	375
337	244
7	109
309	465
201	471
310	482
221	448
57	12
376	332
88	236
449	121
71	460
183	8
462	26
399	74
35	463
433	247
45	130
118	127
467	257
272	166
251	423
47	149
33	20
420	97
240	81
248	338
36	414
132	274
84	188
411	446
43	211
282	389
11	357
159	70
327	229
496	445
157	376
394	349
495	281
288	117
74	377
500	347
276	47
205	319
370	22
359	312
333	332
122	274
186	113
479	7
441	438
260	86
308	128
30	347
391	448
432	213
428	498
286	267
436	109
448	312
237	124
405	21
401	119
162	269
96	21
289	67
24	415
237	144
86	49
434	178
157	446
200	310
134	189
436	149
389	433
114	439
243	324
290	223
232	489
362	317
304	368
153	209
194	410
318	8
139	391
400	342
159	39
252	199
114	396
322	419
499	286
196	281
241	132
96	425
400	162
86	307
305	256
321	186
271	19
241	292
121	438
423	32
450	421
102	97
62	172
153	73
433	369
418	187
21	68
339	151
186	414
378	19
180	174
444	389
219	320
451	239
466	211
479	259
18	463
314	372
326	10
9	48
251	167
462	236
35	480
273	303
450	447
382	308
427	79
13	255
189	81
236	288
421	178
65	391
87	134
100	403
198	53
220	486
494	123
380	275
366	86
199	103
112	322
5	12
253	115
387	251
6	482
131	7
219	461
369	233
481	36
425	248
87	336
309	108
115	35
293	278
112	453
65	154
334	88
124	482
284	476
489	203
404	229
280	102
425	299
225	405
309	267
465	348
228	284
413	469
239	500
405	244
424	408
44	88
405	356
98	379
150	440
137	340
432	30
268	233
328	269
383	152
135	162
285	438
116	495
399	242
323	399
189	13
109	379
368	208
432	91
446	424
347	366
31	468
243	13
67	37
72	285
476	26
271	494
452	54
64	25
448	68
29	89
325	129
343	24
34	376
158	48
303	244
339	31
447	376
62	319
324	55
138	324
380	3
258	298
344	128
84	272
238	412
376	107
108	152
314	448
413	76
442	478
499	17
47	438
57	313
175	455
143	46
377	498
495	381
210	386
339	387
244	10
207	454
478	156
497	59
46	399
257	240
449	23
404	347
247	68
130	299
309	255
385	241
245	91
57	59
495	433
165	196
154	355
314	378
191	461
386	310
4	491
402	363
231	90
50	112
268	355
12	325
327	199
275	94
10	450
60	274
367	320
1	361
201	4
303	347
221	79
67	301
377	143
74	445
328	144
189	429
451	119
475	207
299	252
331	473
283	135
218	221
171	40
75	189
178	168
491	316
78	332
269	480
112	181
170	390
84	281
271	199
473	428
4	82
207	263
211	220
288	130
3	154
282	309
3	338
3	352
314	231
159	154
33	33
275	161
492	284
450	303
104	21
449	396
55	480
184	343
320	497
378	468
39	52
20	25
450	128
156	54
289	325
352	65
369	79
292	306
345	231
98	140
295	237
466	465
319	487
330	126
16	202
160	14
29	401
319	171
492	236
378	91
434	418
227	62
111	431
71	372
24	84
352	335
332	392
399	79
156	313
92	117
437	270
438	500
180	321
81	34
429	9
298	465
316	149
83	370
328	168
42	173
497	314
155	14
468	198
143	446
72	382
159	215
382	491
219	473
418	262
441	480
106	17
174	470
326	169
295	29
405	476
500	156
305	398
138	127
152	70
379	156
93	61
467	275
33	225
430	24
49	190
484	84
271	465
312	241
386	206
199	246
274	216
359	234
214	309
410	44
437	397
177	255
459	432
304	53
67	485
29	258
140	207
403	8
294	238
474	105
202	481
316	106
495	415
257	488
340	199
43	352
159	331
60	455
273	266
180	108
161	346
100	375
197	202
478	328
351	367
182	84
81	129
26	449
117	357
99	425
402	131
287	150
295	4
275	359
134	231
263	394
116	472
162	303
129	176
170	313
50	200
247	155
426	157
318	7
327	89
261	52
211	457
169	188
48	432
32	444
353	382
152	11
12	109
233	280
420	216
123	377
110	331
207	237
302	69
35	112
465	358
386	101
88	22
335	251
85	377
381	128
405	136
212	261
209	81
13	188
60	377
82	382
105	140
291	378
23	246
202	353
227	210
187	92
193	361
421	283
172	240
84	327
94	172
354	427
335	206
170	226
11	375
288	281
25	52
63	169
113	364
488	384
475	130
14	45
239	25
301	392
117	91
383	290
33	121
492	214
95	467
184	345
497	392
475	118
313	86
141	401
418	86
486	444
148	365
283	216
466	356
311	496
465	386
240	375
370	89
167	283
229	277
253	56
309	190
23	411
97	485
84	111
352	259
411	396
484	409
276	487
441	31
400	51
22	240
293	2
490	243
265	246
464	207
293	197
490	214
170	34
372	224
83	46
168	281
403	477
239	64
129	485
88	461
461	307
184	180
93	314
399	29
7	160
114	107
166	282
54	233
199	181
3	130
311	24
102	450
203	304
303	301
169	419
302	413
424	26
123	267
90	417
487	273
495	149
391	110
416	464
494	473
162	176
87	29
435	128
29	137
29	475
377	204
55	386
67	429
103	414
299	227
301	35
148	408
360	64
232	114
394	220
274	193
357	210
498	77
339	160
202	277
58	241
249	406
427	394
102	152
318	143
128	270
381	475
387	365
331	29
394	125
451	177
450	14
410	261
324	412
451	309
488	18
486	134
47	190
111	2
22	447
174	36
304	95
274	475
466	192
360	230
460	325
322	38
260	192
61	334
348	458
92	266
359	437
192	255
79	419
450	62
106	279
123	467
11	10
9	147
74	146
321	190
339	311
313	84
294	296
196	213
352	15
317	474
2	53
461	404
316	284
449	42
40	57
112	396
43	90
422	414
197	286
17	328
270	220
130	438
328	169
114	321
113	500
293	353
252	305
356	18
122	99
319	336
55	33
403	491
9	146
329	127
1	339
405	238
497	450
306	288
99	288
70	325
208	279
245	159
113	351
322	205
221	395
237	261
264	357
313	265
44	314
94	363
90	397
29	373
269	4
149	44
213	95
125	7
29	358
475	131
133	155
170	293
21	34
160	9
123	76
462	149
124	394
216	17
497	100
332	465
280	109
496	77
192	41
138	292
478	455
38	220
126	199
419	207
266	171
372	114
350	161
66	147
197	432
79	89
180	315
463	100
475	34
22	265
75	238
325	477
247	320
441	192
73	434
380	70
67	258
172	487
491	495
422	405
465	32
98	67
476	453
251	137
161	174
407	47
26	370
27	499
25	411
77	489
64	104
49	28
145	75
156	396
222	44
187	443
198	198
406	235
464	214
365	410
47	252
407	150
258	35
282	357
378	449
291	108
405	490
193	89
32	202
310	62
110	152
260	88
430	293
358	427
190	129
266	419
374	474
121	299
60	172
368	80
285	300
228	155
114	11
374	408
154	154
296	163
108	95
334	474
432	248
449	432
493	48
106	290
418	135
258	491
288	128
77	470
342	64
470	258
6	338
406	258
331	98
301	151
356	486
312	21
57	173
101	262
207	322
362	328
343	126
431	52
209	78
4	53
264	465
216	122
110	130
450	400
239	395
311	68
295	217
271	370
243	35
99	23
359	291
74	23
223	85
50	130
44	494
56	495
451	75
331	174
450	230
375	53
484	281
242	70
20	213
138	67
469	491
150	189
54	268
482	471
250	86
188	58
198	18
138	226
379	413
228	156
117	289
241	268
376	321
461	310
5	427
369	275
25	115
303	130
272	1
190	484
322	72
474	496
6	471
128	28
289	467
307	285
460	160
207	478
324	314
271	283
54	57
125	354
317	55
313	88
474	86
183	441
20	22
18	367
268	85
189	190
479	483
253	107
303	325
466	406
24	488
84	255
313	238
466	2
418	319
474	201
128	380
226	54
131	489
484	409
486	207
218	260
209	351
5	408
441	275
180	191
87	417
115	303
298	286
75	375
236	76
263	217
170	480
448	171
245	117
397	240
482	242
27	162
268	307
33	87
31	96
387	249
291	315
72	97
57	140
198	86
461	111
165	251
356	170
423	59
219	287
59	147
482	431
70	233
491	269
391	104
267	388
327	133
277	366
86	429
354	470
361	454
425	253
247	132
132	462
136	7
456	436
8	293
223	358
96	453
423	30
452	178
323	469
422	405
175	4
486	262
234	69
261	151
499	286
320	222
3	199
115	466
43	197
77	45
476	248
336	322
212	489
158	226
112	260
312	412
231	231
115	327
344	193
285	355
185	45
282	367
195	304
98	466
245	340
295	173
106	36
162	58
125	22
40	489
120	299
472	230
48	211
116	104
190	14
385	403
385	263
231	357
329	419
135	444
138	394
260	133
212	437
404	27
292	425
431	81
414	63
332	433
235	275
206	16
157	387
266	225
86	35
369	353
363	435
122	429
85	356
234	136
300	49
235	164
83	201
209	474
244	383
198	114
144	29
403	328
485	303
181	121
69	225
137	41
23	163
263	227
83	315
357	487
240	381
39	446
144	139
393	317
393	301
439	62
75	161
119	266
166	282
354	53
69	428
194	251
181	227
393	22
213	445
374	451
11	80
245	138
55	64
338	116
202	170
27	186
471	275
5	72
403	67
114	314
208	470
322	22
65	1
284	215
443	204
397	148
420	102
382	163
464	194
273	137
421	222
421	328
432	435
320	460
195	108
186	94
108	51
29	124
474	407
360	87
258	371
385	129
364	215
262	379
362	317
496	43
473	99
323	254
463	479
338	276
353	319
479	256
311	120
74	463
40	236
299	400
81	265
128	469
95	224
326	98
278	280
159	451
408	349
61	185
52	147
272	474
363	418
163	235
224	185
178	206
49	205
425	434
270	483
143	353
301	173
94	211
102	414
178	414
359	84
149	365
67	336
450	341
198	428
493	425
229	237
272	220
293	116
276	390
63	395
161	187
277	315
176	370
380	140
129	117
376	103
246	44
211	69
474	400
102	189
167	410
113	435
394	424
308	232
417	158
211	487
39	117
201	171
410	5
370	395
397	170
220	406
282	119
262	373
468	198
399	169
244	380
320	52
246	16
175	238
58	407
88	431
300	179
214	162
406	381
292	2
426	159
211	439
120	423
412	467
471	81
359	115
289	95
241	404
27	437
440	107
371	7
348	141
84	32
15	249
342	417
345	208
